19.481541950,漂
20.019931973,亮
20.263945578,的
20.507936508,茶
20.751927438,几
21.483945578,摆
21.727936508,满
21.970929705,了
22.214943311,杯
22.458934240,具
23.434943311,HIOD
23.678934240,不
23.922947846,住
24.166938776,的
24.409931973,爱
24.662494331,情
25.385941043,真
25.629931973,的
25.873945578,伤
26.117936508,不
26.361927438,起
27.336938776,有
27.824943311,钱
28.068934240,的
28.312947846,男
28.556938776,人
29.287936508,现
29.531927438,实
29.775941043,的
30.019931973,美
30.263945578,女
31.239931973,小
31.483945578,三
31.970929705,的
32.214943311,生
32.458934240,活
33.190929705,幸
33.434943311,福
33.678934240,在
33.922947846,哪
34.166938776,里
35.141927438,什
35.385941043,么
35.873945578,是
36.117936508,你
36.361927438,爱
36.605941043,我
37.092947846,什
37.336938776,么
37.458934240,是
37.580929705,我
37.824943311,爱
38.068934240,你
39.044943311,坑
39.287936508,爹
39.775941043,的
40.019931973,痴
40.263945578,情
40.507936508,路
40.995941043,悲
41.239931973,催
41.483945578,的
41.727936508,结
41.970929705,局
42.946938776,有
43.190929705,钱
43.434943311,靠
43.678934240,不
43.922947846,住
44.897936508,没
45.141927438,钱
45.385941043,看
45.629931973,不
45.873945578,起
46.848934240,海
47.092947846,燕
47.336938776,你
47.580929705,可
47.824943311,长
48.068934240,点
48.312947846,心
48.556938776,吧
48.800929705,活
49.044943311,着
49.287936508,不
49.531927438,容
49.775941043,易
50.751927438,你
50.995941043,说
51.239931973,我
51.483945578,有
51.727936508,病
52.702947846,你
52.946938776,有
53.434943311,药
53.678934240,吗
54.653945578,鸭
54.897936508,梨
55.141927438,山
55.385941043,大
55.629931973,的
55.873945578,日
56.117936508,子
56.605941043,谁
56.975963719,在
57.336938776,哭
57.580929705,泣
58.556938776,你
58.800929705,说
59.044943311,我
59.288934240,有
59.531927438,病
60.507936508,你
60.751927438,有
61.239931973,药
61.483945578,吗
62.458934240,掏
62.702947846,心
62.946938776,掏
63.190929705,肺
63.434943311,不
63.678934240,给
63.922947846,力
64.409931973,赶
64.653945578,紧
64.897936508,赚
65.141927438,钱
65.385941043,去
66.361927438,什
66.605941043,么
67.092925170,是
67.336938776,你
67.580929705,爱
67.824943311,我
68.295691610,什
68.562721088,么
68.684625850,是
68.800929705,我
69.044943311,爱
69.531927438,你
70.263945578,坑
70.507936508,爹
70.995941043,的
71.239931973,痴
71.483945578,情
71.727936508,路
72.214943311,悲
72.458934240,催
72.702925170,的
72.946938776,结
73.190929705,局
74.166938776,什
74.409931973,么
74.897936508,是
75.141927438,你
75.385941043,爱
75.629931973,我
76.117936508,什
76.361927438,么
76.483945578,是
76.605941043,我
76.848934240,爱
77.336938776,你
78.068934240,我
78.312947846,曾
78.556938776,用
78.800929705,心
79.044943311,爱
79.288934240,着
79.531927438,你
79.775941043,却
80.019931973,伤
80.263945578,了
80.751927438,自
80.995941043,己
