16.816553288,对
17.066553288,你
17.316553288,说
17.816553288,打
18.066553288,错
18.566553288,了
19.816553288,我
20.066553288,不
20.316553288,是
20.816553288,你
21.066553288,那
21.316553288,个
21.816553288,什
22.066553288,么
24.816553288,你
25.066553288,想
25.316553288,找
25.816553288,的
26.066553288,那
26.566553288,个
27.066553288,就
27.316553288,算
27.566553288,我
27.816553288,跟
28.066553288,她
28.316553288,同
28.566553288,名
28.816553288,同
29.066553288,姓
29.316553288,又
29.566553288,如
30.066553288,何
32.816553288,都
33.066553288,说
33.316553288,你
33.816553288,打
34.066553288,错
34.566553288,了
35.816553288,我
36.066553288,要
36.316553288,欺
36.816553288,骗
37.066553288,你
37.316553288,干
37.816553288,什
38.066553288,么
40.816553288,你
41.066553288,们
41.316553288,多
41.816553288,久
42.066553288,没
42.566553288,见
43.066553288,连
43.316553288,我
43.566553288,跟
43.816553288,她
44.066553288,的
44.316553288,声
44.566553288,音
44.816553288,你
45.066553288,都
45.316553288,不
45.566553288,认
46.066553288,得
48.191564626,你
48.566553288,么
49.066553288,样
49.316553288,过
49.816553288,什
50.066553288,么
50.566553288,样
51.066553288,的
51.316553288,生
51.566553288,活
52.066553288,是
52.566553288,否
53.036734694,难
53.316553288,耐
53.816553288,寂
54.066553288,寞
55.066553288,哦
56.066553288,你
56.316553288,到
56.566553288,底
57.066553288,是
57.316553288,谁
57.816553288,总
58.066553288,是
58.566553288,阴
58.995918367,差
59.316553288,阳
59.566553288,错
60.566553288,擦
60.816553288,过
61.066553288,我
61.316553288,的
61.566553288,耳
62.066553288,朵
66.316553288,巴
67.066553288,巴
67.566553288,巴
67.816553288,巴
68.066553288,啦
68.316553288,巴
68.566553288,巴
69.066553288,巴
70.316553288,巴
71.066553288,巴
71.566553288,巴
71.816553288,巴
72.066553288,啦
72.316553288,巴
72.566553288,巴
73.066553288,巴
