28.394263039,落
28.834263039,泪
29.054263039,以
29.632199546,前
30.154263039,再
30.594263039,看
30.814263039,一
31.474263039,眼
31.914263039,你
32.354263039,模
32.574263039,糊
33.234263039,侧
33.674263039,脸
35.434263039,这
35.874263039,会
36.094263039,不
36.753265306,会
37.193265306,是
37.633265306,最
37.853265306,后
38.293265306,纪
38.953265306,念
42.473265306,我
42.913265306,凝
43.133265306,视
43.793265306,你
44.233265306,而
44.672267574,你
44.892267574,凝
45.552267574,视
45.992267574,窗
46.432267574,外
46.652267574,的
47.312267574,阴
47.532267574,天
49.512267574,一
49.952267574,句
50.172267574,抱
50.832267574,歉
51.272267574,都
51.712267574,僵
51.932267574,在
52.372267574,嘴
53.031269841,边
55.671269841,我
56.111269841,搞
56.551269841,不
57.431269841,懂
58.311269841,我
58.751269841,们
59.191269841,到
59.631269841,底
60.071269841,怎
60.731269841,么
61.390249433,了
62.270249433,诚
62.710249433,实
63.150249433,的
63.590249433,背
64.470249433,后
65.350249433,是
66.230249433,否
67.110249433,住
67.550249433,着
67.990249433,伤
68.430249433,口
69.749251701,我
70.189251701,想
70.629251701,不
71.509251701,透
72.389251701,我
72.829251701,们
73.269251701,的
73.709251701,爱
74.149251701,怎
74.809251701,么
75.469251701,了
76.349251701,雨
76.789251701,下
77.229251701,过
77.668253968,以
78.548253968,后
79.428253968,是
80.308253968,否
81.188253968,能
81.628253968,让
82.068253968,什
82.508253968,么
83.828253968,复
84.268253968,活
102.475464853,你
102.914467120,的
103.134467120,项
103.794467120,链
104.234467120,还
104.674467120,在
104.894467120,胸
105.554467120,前
105.994467120,晃
106.434467120,动
106.654467120,着
107.314467120,昨
107.534467120,天
109.514467120,为
109.954467120,何
110.174467120,回
110.834467120,忆
111.273469388,会
111.713469388,让
111.933469388,人
112.373469388,晕
112.813469388,眩
116.553469388,如
116.993469388,果
117.213469388,我
117.873469388,们
118.313469388,继
118.753469388,续
118.973469388,向
119.632471655,前
120.072471655,走
120.512471655,进
120.732471655,雨
121.172471655,里
121.832471655,面
123.592471655,会
124.032471655,不
124.252471655,会
124.912471655,有
125.352471655,溶
125.792471655,解
126.012471655,的
126.452471655,危
127.112471655,险
129.791836735,我
130.231836735,搞
130.671836735,不
131.551836735,懂
132.431836735,我
132.871836735,们
133.310839002,到
133.750839002,底
134.190839002,怎
134.850839002,么
135.510839002,了
136.390839002,诚
136.830839002,实
137.270839002,的
137.710839002,背
138.590839002,后
139.470839002,是
140.350839002,否
141.229841270,住
141.669841270,着
142.109841270,伤
142.549841270,口
143.886734694,我
144.326734694,想
144.766734694,不
145.646734694,透
146.526734694,我
146.966734694,们
147.406734694,的
147.846734694,爱
148.286734694,怎
148.946734694,么
149.605736961,了
150.485736961,雨
150.973469388,下
151.365736961,过
151.834693878,以
152.706122449,后
153.565736961,是
154.497959184,否
155.371428571,能
155.765736961,让
156.255102041,什
156.687755102,么
158.010204082,复
158.461224490,活
